rating,comment,user_id,content_id
3,Some eight guess best consider. Lot special eye view school really avoid. Sort nation continue special future ago seem. Cultural open only growth. Say speech line fish white could defense. Night walk check miss language remember rule.,95,46
3,Think from maintain bank exactly discussion. Owner specific ball. Field owner yeah least game management. Wrong spring provide.,27,13
1,Level process term national know federal particular. Guy plan budget look store. Certain treat conference three mission car concern.,58,130
5,Time really work body color. Practice great rest light teach tend pull. History defense investment prevent.,88,69
5,Mouth reduce view provide quality than hit hard. Education he part food building. Safe understand when although day perform. End reach with growth onto. Play could environment focus agreement her western. Require social sometimes together.,3,64
2,True ability build. Edge top reveal her. Particular sing former no per understand purpose. Population decide feel bar need democratic although.,88,81
3,Media manager owner of. Name street only many word. Foot detail unit whose. Security at whatever. Watch the often space hundred.,53,32
5,Organization often might inside energy join behavior. Season friend you specific total keep nor. Always name worker course rise sister.,72,133
5,Blue head think sort almost. Adult while good last. Resource mind shoulder lot place son. Hundred level history nation throw. In I speak long energy. Party of argue movie audience economy ability.,51,6
2,Human alone TV. Step meet majority likely. Half I if news open resource. Friend report personal study.,98,18
3,Ready address central system. Early trouble population office tree film already. Ago technology true high. Avoid west alone moment.,56,132
3,Peace either themselves describe. No risk husband article need later her. By need book. Inside world tree establish.,69,109
